ID	VARID	DOCULECT	GLOSS	FRENCH	ENGLISH_SHORT	FRENCH_SHORT	ENGLISH_CATEGORY	FRENCH_CATEGORY	VALUE_ORG	SINGULAR	PLURAL	FORM	PARSED FORM	RECONSTRUCTION	CONCEPT	POS
14,227	0	DogulDomBendiely	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bánùŋ	bánùŋ					RED	adjective
14,228	0	DogulDomKundialang	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bánù-ŋ̀	bánù-ŋ̀					RED	adjective
14,229	0	DonnoSo	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bánù	bánù					RED	adjective
14,23	0	JamsayGourou	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bán	bán					RED	adjective
14,231	0	JamsayDouentza	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bán	bán					RED	adjective
14,232	0	JamsayMondoro	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bán	bán					RED	adjective
14,233	0	Mombo	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	búnú	búnú					RED	adjective
14,234	0	BonduSoNajamba	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bánè\\bán-gò	bánè	bán-gò				RED	adjective
14,235	0	Nanga	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bárⁿí	bárⁿí					RED	adjective
14,236	0	Penange	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bɔ̀mbɛ̀	bɔ̀mbɛ̀					RED	adjective
14,237	0	PergeTegu	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bárⁿú	bárⁿú					RED	adjective
14,238	0	TebulUre	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bárⁿɛ̀:\\bárⁿ-mbɔ̀\\bán-gɔ̀	bárⁿɛ̀:	bárⁿ-mbɔ̀				RED	adjective
14,238	1	TebulUre	red (including brown and orange)	rouge (y compris brun et orange)					bárⁿɛ̀:\\bárⁿ-mbɔ̀\\bán-gɔ̀	bárⁿɛ̀:	bán-gɔ̀					adjective
14,239	0	Tiranige	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	búní	búní					RED	adjective
14,24	0	TogoKan	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	báⁿ	báⁿ					RED	adjective
14,241	0	TommoSoTongoTongo	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bánú	bánú					RED	adjective
14,242	0	ToroTegu	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bárⁿú	bárⁿú					RED	adjective
14,243	0	YandaDom	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bǎn	bǎn					RED	adjective
14,244	0	YornoSo	red (including brown and orange)	rouge (y compris brun et orange)	red	rouge	color/red/yellow	couleur/rouge/jaune	bán	bán					RED	adjective
14,245	0	Ampari	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pòdí-pùnà	pòdí-pùnà					YELLOW	adjective
14,246	0	BankanTey	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	nɔ̀rⁿɔ̀ pírⁿà, ɔ́:lɔ̀	nɔ̀rⁿɔ̀ pírⁿà					YELLOW	adjective
14,246	1	BankanTey	yellow	jaune					nɔ̀rⁿɔ̀ pírⁿà, ɔ́:lɔ̀	ɔ́:lɔ̀						adjective
14,247	0	BenTey	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	nɔ̀rⁿɔ̀yⁿ-pírⁿà	nɔ̀rⁿɔ̀yⁿ-pírⁿà					YELLOW	adjective
14,248	0	Bunoge	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pórì púnà ("nere.tree's flour")	pórì púnà					YELLOW	adjective
14,249	0	DogulDomBendiely	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pɛ́ndùrù, pɔ́rɔ́mínɛ̀	pɛ́ndùrù					YELLOW	adjective
14,249	1	DogulDomBendiely	yellow	jaune					pɛ́ndùrù, pɔ́rɔ́mínɛ̀	pɔ́rɔ́mínɛ̀						adjective
14,25	0	DogulDomKundialang	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pór-mínɛ̀	pór-mínɛ̀					YELLOW	adjective
14,251	0	DonnoSo	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	púrùgù	púrùgù					YELLOW	adjective
14,252	0	JamsayGourou	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	sáy	sáy					YELLOW	adjective
14,253	0	JamsayDouentza	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	yɔ̀rɔ̀ pìrⁿé	yɔ̀rɔ̀ pìrⁿé					YELLOW	adjective
14,254	0	Mombo	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pòrò pùná	pòrò pùná					YELLOW	adjective
14,255	0	BonduSoNajamba	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	nò:l-[púnɛ̀-ŋgò]\\nò:l-púnɛ̀, ɔ́:là-ŋgò\\ɔ́:lɛ̀	nò:l-púnɛ̀-ŋgò	nò:l-púnɛ̀				YELLOW	adjective
14,255	1	BonduSoNajamba	yellow	jaune					nò:l-[púnɛ̀-ŋgò]\\nò:l-púnɛ̀, ɔ́:là-ŋgò\\ɔ́:lɛ̀	ɔ́:là-ŋgò	ɔ́:lɛ̀					adjective
14,256	0	Nanga	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	nàrⁿà-pírⁿâ	nàrⁿà-pírⁿâ					YELLOW	adjective
14,257	0	Penange	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pòrò-púnà ("nere.tree-flour")	pòrò-púnà					YELLOW	adjective
14,258	0	PergeTegu	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	ɔ́:là, ɲɛ̀:rⁿɛ̀-pìrⁿɛ́	ɔ́:là					YELLOW	adjective
14,258	1	PergeTegu	yellow	jaune					ɔ́:là, ɲɛ̀:rⁿɛ̀-pìrⁿɛ́	ɲɛ̀:rⁿɛ̀-pìrⁿɛ́						adjective
14,259	0	Tiranige	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	pórí-pùnà (cf. pórí pùnàŋgé 'néré-tree powder')	pórí-pùnà					YELLOW	adjective
14,26	0	TogoKan	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	yɔ̀rɔ̀-pùrⁿú	yɔ̀rɔ̀-pùrⁿú					YELLOW	adjective
14,261	0	TommoSoTongoTongo	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	ɔ́ɔ̀lɔ̀, yùlɔ̀ púnɔ́	ɔ́ɔ̀lɔ̀					YELLOW	adjective
14,261	1	TommoSoTongoTongo	yellow	jaune					ɔ́ɔ̀lɔ̀, yùlɔ̀ púnɔ́	yùlɔ̀ púnɔ́						adjective
14,262	0	ToroTegu	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	síttì	síttì					YELLOW	adjective
14,263	0	YandaDom	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	lòl-púrⁿá	lòl-púrⁿá					YELLOW	adjective
14,264	0	YornoSo	yellow	jaune	yellow	jaune	color/red/yellow	couleur/rouge/jaune	[yùlɔ̀-pɔ̀rⁿɔ̀]-kɔ̌l	yùlɔ̀-pɔ̀rⁿɔ̀-kɔ̌l					YELLOW	adjective
14,265	0	BankanTey	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ma᷈wⁿ	ma᷈wⁿ					HARD	adjective
14,266	0	BenTey	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ma᷈wⁿ	ma᷈wⁿ					HARD	adjective
14,267	0	Bunoge	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ɲà:ŋì ("dry")	ɲà:ŋì					HARD	adjective
14,268	0	DogulDomKundialang	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ɛ́gɛ̀-ŋ̀	ɛ́gɛ̀-ŋ̀					HARD	adjective
14,269	0	DonnoSo	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	tónnò	tónnò					HARD	adjective
14,27	0	JamsayGourou	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	déŋ	déŋ					HARD	adjective
14,271	0	JamsayDouentza	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	déŋ	déŋ					HARD	adjective
14,272	0	Mombo	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	kéndé-kéndú	kéndé-kéndú					HARD	adjective
14,273	0	BonduSoNajamba	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	mǎy-yè\\mǎy-ŋgò	mǎy-yè	mǎy-ŋgò				HARD	adjective
14,274	0	Nanga	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	márⁿî, ɛ̌:	márⁿî					HARD	adjective
14,274	1	Nanga	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide					márⁿî, ɛ̌:	ɛ̌:						adjective
14,275	0	Penange	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	kàmmì	kàmmì					HARD	adjective
14,276	0	PergeTegu	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	mǎyⁿ	mǎyⁿ					HARD	adjective
14,277	0	TebulUre	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	márⁿɛ̀://mán-gɔ̀//mán-mbɔ̀	mán-gɔ̀					HARD	adjective
14,277	1	TebulUre	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide					márⁿɛ̀://mán-gɔ̀//mán-mbɔ̀	mán-mbɔ̀						adjective
14,278	0	Tiranige	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	málá-ní	málá-ní					HARD	adjective
14,279	0	TogoKan	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	mǎ, kégú	mǎ					HARD	adjective
14,279	1	TogoKan	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide					mǎ, kégú	kégú						adjective
14,28	0	TommoSoTongoTongo	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	máyyám, ɛ́ɛ́ⁿ	máyyám					HARD	adjective
14,28	1	TommoSoTongoTongo	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide					máyyám, ɛ́ɛ́ⁿ	ɛ́ɛ́ⁿ						adjective
14,281	0	ToroTegu	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	mǎw ~ m̀bǎw	mǎw					HARD	adjective
14,281	1	ToroTegu	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide					mǎw ~ m̀bǎw	m̀bǎw						adjective
14,282	0	YandaDom	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ʔə̀yⁿàyⁿ	ʔə̀yⁿàyⁿ					HARD	adjective
14,283	0	YornoSo	hard, firm, solid, stiff (surface, object)	(surface, objet) dur, raide, rigide, résistant, solide	hard, stiff, solid, firm	dur, raide, rigide, résistant, solide	texture/hard	surface/dur	ɛ̌:ⁿ	ɛ̌:ⁿ					HARD	adjective
14,284	0	BankanTey	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	ma᷈wⁿ	ma᷈wⁿ					HARD	adjective
14,285	0	BenTey	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎ:	mǎ:					HARD	adjective
14,286	0	DonnoSo	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎy	mǎy					HARD	adjective
14,287	0	JamsayDouentza	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎyⁿ	mǎyⁿ					HARD	adjective
14,288	0	BonduSoNajamba	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎy-ŋgò\\mǎy-yè	mǎy-ŋgò	mǎy-yè				HARD	adjective
14,289	0	Nanga	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎ:	mǎ:					HARD	adjective
14,29	0	PergeTegu	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎyⁿ	mǎyⁿ					HARD	adjective
14,291	0	TommoSoTongoTongo	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	máyyám, ɛ́ɛ́ⁿ, máá	máyyám					HARD	adjective
14,291	1	TommoSoTongoTongo	hard (dry)	dur (« sec »)					máyyám, ɛ́ɛ́ⁿ, máá	ɛ́ɛ́ⁿ						adjective
14,291	2	TommoSoTongoTongo	hard (dry)	dur (« sec »)					máyyám, ɛ́ɛ́ⁿ, máá	máá						adjective
14,292	0	ToroTegu	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎyⁿ	mǎyⁿ					HARD	adjective
14,293	0	YornoSo	hard (dry)	dur (« sec »)	hard	dur	texture/hard	surface/dur	mǎ:	mǎ:					HARD	adjective
14,294	0	BenTey	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rû-w	yɔ̀rû-w					SOFT	adjective
14,295	0	DogulDomBendiely	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	ɔ́lɔ̀gɔ̀	ɔ́lɔ̀gɔ̀					SOFT	adjective
14,296	0	DonnoSo	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rú	yɔ̀rú					SOFT	adjective
14,297	0	JamsayDouentza	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rú	yɔ̀rú					SOFT	adjective
14,298	0	BonduSoNajamba	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	bɛ́rɛ́dɛ̀	bɛ́rɛ́dɛ̀					SOFT	adjective
14,299	0	Nanga	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	búrî	búrî					SOFT	adjective
14,3	0	Penange	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	mɔ̌n-mɔ̀n kán	mɔ̌n-mɔ̀n kán					SOFT	adjective
14,301	0	PergeTegu	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rú	yɔ̀rú					SOFT	adjective
14,302	0	TebulUre	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rɛ̌://yɔ̀r-gɔ́	yɔ̀rɛ̌:	yɔ̀r-gɔ́				SOFT	adjective
14,303	0	Tiranige	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	málá-ní, búrádí-yé-sá-wⁿ	málá-ní					SOFT	adjective
14,303	1	Tiranige	soft (flour, fabric)	(farine, tissu) mou					málá-ní, búrádí-yé-sá-wⁿ	búrádí-yé-sá-wⁿ						adjective
14,304	0	TogoKan	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rú	yɔ̀rú					SOFT	adjective
14,305	0	TommoSoTongoTongo	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	búrú	búrú					SOFT	adjective
14,306	0	ToroTegu	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	ɔ̀r-í→	ɔ̀r-í					SOFT	adjective
14,307	0	YandaDom	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀dù	yɔ̀dù					SOFT	adjective
14,308	0	YornoSo	soft (flour, fabric)	(farine, tissu) mou	soft	mou	texture/soft	surface/mou	yɔ̀rú	yɔ̀rú					SOFT	adjective
14,309	0	BankanTey	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùtú	bùtú					SOFT	adjective
14,31	0	BenTey	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùtú	bùtú					SOFT	adjective
14,311	0	JamsayDouentza	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùdɔ́	bùdɔ́					SOFT	adjective
14,312	0	BonduSoNajamba	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùrî:\\bǔr-ŋgò	bùrî:	bǔr-ŋgò				SOFT	adjective
14,313	0	Nanga	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	búrî	búrî					SOFT	adjective
14,314	0	PergeTegu	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùdú	bùdú					SOFT	adjective
14,315	0	TogoKan	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	ɔ̀rú	ɔ̀rú					SOFT	adjective
14,316	0	TommoSoTongoTongo	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	dɛ̀rùù kánú	dɛ̀rùù kánú					SOFT	adjective
14,317	0	ToroTegu	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	ɔ̀rú	ɔ̀rú					SOFT	adjective
14,318	0	YandaDom	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	yɔ̀dù	yɔ̀dù					SOFT	adjective
14,319	0	YornoSo	soft, yielding (sand)	(sable) mou	yielding	mou	texture/soft	surface/mou	bùdɔ́	bùdɔ́					SOFT	adjective
14,32	0	BankanTey	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kà:sú	kà:sú					ROUGH	adjective
14,321	0	BenTey	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kúnjù-m	kúnjù-m					ROUGH	adjective
14,322	0	DogulDomBendiely	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	blɔ́lɔ̀ŋ, yágáráà	blɔ́lɔ̀ŋ					ROUGH	adjective
14,322	1	DogulDomBendiely	rough, coarse (surface)	(surface) rugueux, coriace					blɔ́lɔ̀ŋ, yágáráà	yágáráà						adjective
14,323	0	DogulDomKundialang	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	búlɔ̀lɔ̀-ŋ̀	búlɔ̀lɔ̀-ŋ̀					ROUGH	adjective
14,324	0	DonnoSo	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùnjú	kùnjú					ROUGH	adjective
14,325	0	JamsayGourou	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùsú	kùsú					ROUGH	adjective
14,326	0	JamsayDouentza	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùɲú	kùɲú					ROUGH	adjective
14,327	0	JamsayMondoro	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùɲú	kùɲú					ROUGH	adjective
14,328	0	Mombo	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	yágárá	yágárá					ROUGH	adjective
14,329	0	BonduSoNajamba	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	yágàjà\\yágàjà-ŋgè	yágàjà	yágàjà-ŋgè				ROUGH	adjective
14,33	0	Nanga	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùnjí	kùnjí					ROUGH	adjective
14,331	0	Penange	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùrjù	kùrjù					ROUGH	adjective
14,332	0	PergeTegu	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùnjú	kùnjú					ROUGH	adjective
14,333	0	Tiranige	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	yágárá	yágárá					ROUGH	adjective
14,334	0	TogoKan	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kágájú	kágájú					ROUGH	adjective
14,335	0	TommoSoTongoTongo	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	yágárú	yágárú					ROUGH	adjective
14,336	0	ToroTegu	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	gà:ⁿsú	gà:ⁿsú					ROUGH	adjective
14,337	0	YandaDom	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùnzù	kùnzù					ROUGH	adjective
14,338	0	YornoSo	rough, coarse (surface)	(surface) rugueux, coriace	rough, coarse	rugueux, coriace	texture/coarse	surface/rugueux	kùɲú	kùɲú					ROUGH	adjective
14,339	0	BankanTey	smooth, sleek (adjective)	lisse	smooth	lisse	texture/smooth	surface/lisse	órùm	órùm					SMOOTH	adjective
14,34	0	BenTey	smooth, sleek (adjective)	lisse	smooth	lisse	texture/smooth	surface/lisse	órù-m	órù-m					SMOOTH	adjective
14,341	0	Bunoge	smooth, sleek (adjective)	lisse	smooth	lisse	texture/smooth	surface/lisse	bòràllà-gà	bòràllà-gà					SMOOTH	adjective
